Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
DEBIT,4,2,80.98999786,299.9700012,Late delivery,1,9,Cardio Equipment,Mesa,EE. UU.,XXXXXXXXX,Steven,4323,Smith,XXXXXXXXX,Consumer,AZ,6718 High Panda Dell,85204.0,3,Footwear,33.41001129,-111.7717972,Europe,Granollers,España,4323,12/19/2018 00:02,67018,191,0.0,0.0,167518,99.98999786,0.270000011,3,299.9700012,299.9700012,80.98999786,Southern Europe,Cataluña,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,12/19/2018 00:02,Second Class
CASH,3,4,53.20999908,136.4400024,Advance shipping,0,67,DVDs,Philadelphia,EE. UU.,XXXXXXXXX,Selma,18580,Valentine,XXXXXXXXX,Corporate,PA,2036 Iron Mountain,19148.0,9,Discs Shop,39.92321014,-75.16308594,Pacific Asia,Tokio,Japón,18580,12/30/2018 10:30,75027,1354,27.94000053,0.170000002,178342,164.3800049,0.389999986,1,164.3800049,136.4400024,53.20999908,Eastern Asia,Tokio,CLOSED,,1354,67,,http://images.acmesports.sports/DVDs,DVDs ,164.3800049,0,12/30/2018 10:30,Standard Class
PAYMENT,5,4,111.5100021,242.3999939,Late delivery,1,46,Indoor/Outdoor Games,Jersey City,EE. UU.,XXXXXXXXX,Mary,5493,Cochran,XXXXXXXXX,Home Office,NJ,9332 Lazy Crescent,7305.0,7,Fan Shop,40.70602036,-74.08685303,Europe,Gelsenkirchen,Alemania,5493,12/14/2018 20:50,67889,1014,7.5,0.029999999,169738,49.97999954,0.460000008,5,249.8999939,242.3999939,111.5100021,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,12/14/2018 20:50,Standard Class
PAYMENT,2,4,48.33000183,138.0800018,Advance shipping,0,67,DVDs,West Jordan,EE. UU.,XXXXXXXXX,Ruth,18599,Sampson,XXXXXXXXX,Consumer,UT,3506 High Brook Swale,84084.0,9,Discs Shop,40.62195587,-111.9332733,Pacific Asia,Adelaide,Australia,18599,12/4/2018 10:39,75046,1354,26.29999924,0.159999996,178361,164.3800049,0.349999994,1,164.3800049,138.0800018,48.33000183,Oceania,Australia del Sur,PENDING_PAYMENT,,1354,67,,http://images.acmesports.sports/DVDs,DVDs ,164.3800049,0,12/4/2018 10:39,Standard Class
DEBIT,5,2,18.71999931,71.98000336,Late delivery,0,29,Shop By Sport,Newark,EE. UU.,XXXXXXXXX,Mary,4599,Smith,XXXXXXXXX,Consumer,NJ,3752 Red Rise,7104.0,5,Golf,40.75481033,-74.1746521,Europe,Castres,Francia,4599,12/13/2018 06:54,66919,627,8.0,0.100000001,167285,39.99000168,0.25999999,2,79.98000336,71.98000336,18.71999931,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,12/13/2018 06:54,Second Class
DEBIT,2,4,11.34000015,94.48999786,Advance shipping,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Helen,989,Smith,XXXXXXXXX,Corporate,PR,1914 Blue Autumn Harbour,725.0,3,Footwear,18.22757721,-66.04398346,Europe,Seville,España,989,12/27/2018 07:16,64656,191,5.5,0.059999999,161616,99.98999786,0.119999997,1,99.98999786,94.48999786,11.34000015,Southern Europe,Andalucía,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,12/27/2018 07:16,Standard Class
TRANSFER,6,4,41.13999939,342.8200073,Late delivery,0,63,Children's Clothing,Caguas,Puerto Rico,XXXXXXXXX,Jane,13803,Terry,XXXXXXXXX,Consumer,PR,7656 Cotton Brook Mews,725.0,4,Apparel,18.27773476,-66.0370636,Europe,Issoire,Francia,13803,12/1/2018 17:30,70250,1350,14.27999973,0.039999999,173565,357.1000061,0.119999997,1,357.1000061,342.8200073,41.13999939,Western Europe,Auvernia,PENDING,,1350,63,,http://images.acmesports.sports/Children+heaters,Children's heaters,357.1000061,0,12/1/2018 17:30,Standard Class
CASH,6,4,16.60000038,165.9900055,Late delivery,1,48,Water Sports,Irwin,EE. UU.,XXXXXXXXX,Edward,5084,Smith,XXXXXXXXX,Corporate,PA,1995 Burning Fox Mountain,15642.0,7,Fan Shop,40.32811356,-79.70446014,Europe,Bilbao,España,5084,12/17/2018 04:28,64880,1073,34.0,0.170000002,162183,199.9900055,0.100000001,1,199.9900055,165.9900055,16.60000038,Southern Europe,País Vasco,CLOSED,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,12/17/2018 04:28,Standard Class
TRANSFER,5,4,-4.349999905,114.3899994,Shipping canceled,1,18,Men's Footwear,Tempe,EE. UU.,XXXXXXXXX,Christian,9890,Luna,XXXXXXXXX,Consumer,AZ,2833 Clear Valley,85281.0,4,Apparel,33.41519928,-111.9199905,Europe,Copenhagen,Dinamarca,9890,12/25/2018 23:27,65634,403,15.60000038,0.119999997,164032,129.9900055,-0.039999999,1,129.9900055,114.3899994,-4.349999905,Northern Europe,Región Capital,CANCELED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/25/2018 23:27,Standard Class
DEBIT,2,1,81.59999847,169.9900055,Late delivery,1,48,Water Sports,Houston,EE. UU.,XXXXXXXXX,Brittany,9798,French,XXXXXXXXX,Home Office,TX,2328 Pleasant Embers Park,77093.0,7,Fan Shop,29.77747345,-95.37239075,Europe,Herne,Alemania,9798,12/31/2018 21:21,67229,1073,30.0,0.150000006,168030,199.9900055,0.479999989,1,199.9900055,169.9900055,81.59999847,Western Europe,Renania del Norte-Westfalia,COMPLETE,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,12/31/2018 21:21,First Class
DEBIT,6,2,36.15999985,319.980011,Late delivery,1,45,Fishing,Van Nuys,EE. UU.,XXXXXXXXX,Mary,9229,Hernandez,XXXXXXXXX,Corporate,CA,9391 Little Leaf Ramp,91406.0,7,Fan Shop,34.24085999,-118.4502869,Europe,Mougins,Francia,9229,12/14/2018 11:48,66380,1004,80.0,0.200000003,165939,399.980011,0.109999999,1,399.980011,319.980011,36.15999985,Western Europe,Provenza-Alpes-Costa Azul,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,12/14/2018 11:48,Second Class
CASH,4,2,49.59999847,159.9799957,Late delivery,0,9,Cardio Equipment,Los Angeles,EE. UU.,XXXXXXXXX,Walter,2071,Howard,XXXXXXXXX,Corporate,CA,4709 Lost Orchard,90018.0,3,Footwear,34.03247452,-118.3267975,Europe,Dijon,Francia,2071,12/23/2018 14:51,67948,191,40.0,0.200000003,169864,99.98999786,0.310000002,2,199.9799957,159.9799957,49.59999847,Western Europe,Borgoña-Franco Condado,CLOSED,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,12/23/2018 14:51,Second Class
TRANSFER,5,4,106.1800003,393.269989,Late delivery,1,62,Cameras ,Ontario,EE. UU.,XXXXXXXXX,Amber,13462,Leon,XXXXXXXXX,Consumer,CA,9470 Fallen Nectar Pike,91761.0,10,Technology,34.03303146,-117.6386414,Europe,Hartlepool,Reino Unido,13462,12/29/2018 20:52,69909,1349,58.77000046,0.129999995,173224,452.0400085,0.270000011,1,452.0400085,393.269989,106.1800003,Northern Europe,Inglaterra,PROCESSING,,1349,62,,http://images.acmesports.sports/Web+Camera,Web Camera,452.0400085,0,12/29/2018 20:52,Standard Class
TRANSFER,4,4,99.44999695,207.1900024,Shipping on time,1,76,Women's Clothing,Granite City,EE. UU.,XXXXXXXXX,Lacy,20676,Sutton,XXXXXXXXX,Consumer,IL,5214 Colonial Square,62040.0,4,Apparel,38.75532913,-90.09825897,Pacific Asia,Broken Hill,Australia,20676,12/5/2018 01:56,77123,1363,8.630000114,0.039999999,180438,215.8200073,0.479999989,1,215.8200073,207.1900024,99.44999695,Oceania,Nueva Gales del Sur,PENDING,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,12/5/2018 01:56,Standard Class
PAYMENT,6,4,5.489999771,54.93999863,Late delivery,1,60,Baby ,Chicago,EE. UU.,XXXXXXXXX,Carla,17643,Shaw,XXXXXXXXX,Consumer,IL,125 Easy Lake Close,60629.0,4,Apparel,41.88248062,-88.20153046,Pacific Asia,Yakarta,Indonesia,17643,12/6/2018 21:10,74090,1347,4.139999866,0.07,177405,59.08000183,0.100000001,1,59.08000183,54.93999863,5.489999771,Southeast Asia,Yakarta,PENDING_PAYMENT,,1347,60,,http://images.acmesports.sports/Baby+sweater,Baby sweater,59.08000183,0,12/6/2018 21:10,Standard Class
CASH,2,1,31.52000046,278.980011,Late delivery,1,43,Camping & Hiking,Fontana,EE. UU.,XXXXXXXXX,Aaron,2704,Boyle,XXXXXXXXX,Home Office,CA,9842 Foggy Range,92335.0,7,Fan Shop,34.07454681,-117.4704208,Europe,Munich,Alemania,2704,12/22/2018 02:46,66485,957,21.0,0.07,166198,299.980011,0.109999999,1,299.980011,278.980011,31.52000046,Western Europe,Bavaria,CLOSED,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,12/22/2018 02:46,First Class
CASH,2,1,95.54000092,272.980011,Late delivery,1,43,Camping & Hiking,Virginia Beach,EE. UU.,XXXXXXXXX,David,11491,Smith,XXXXXXXXX,Home Office,VA,7497 Umber Robin Bend,23454.0,7,Fan Shop,36.85002136,-76.03000641,Europe,Essen,Alemania,11491,12/28/2018 07:57,68130,957,27.0,0.090000004,170346,299.980011,0.349999994,1,299.980011,272.980011,95.54000092,Western Europe,Renania del Norte-Westfalia,CLOSED,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,12/28/2018 07:57,First Class
TRANSFER,2,1,4.400000095,38.95999908,Late delivery,1,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Imelda,20295,Beard,XXXXXXXXX,Home Office,PR,2668 Velvet Row,725.0,9,Discs Shop,18.26119804,-66.0370636,Pacific Asia,Yuci,China,20295,12/8/2018 09:31,76742,1362,0.800000012,0.02,180057,39.75,0.109999999,1,39.75,38.95999908,4.400000095,Eastern Asia,Shanxi,PENDING,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,12/8/2018 09:31,First Class
TRANSFER,3,2,5.699999809,56.99000168,Shipping canceled,1,17,Cleats,Granada Hills,EE. UU.,XXXXXXXXX,Pamela,11154,Dickerson,XXXXXXXXX,Home Office,CA,5803 Burning Abbey,91344.0,4,Apparel,34.2639389,-118.4979401,Europe,Arles,Francia,11154,12/26/2018 17:36,66967,365,3.0,0.050000001,167402,59.99000168,0.100000001,1,59.99000168,56.99000168,5.699999809,Western Europe,Provenza-Alpes-Costa Azul,CANCELED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,12/26/2018 17:36,Second Class
DEBIT,6,4,43.56000137,96.79000092,Late delivery,1,30,Men's Golf Clubs,Caguas,Puerto Rico,XXXXXXXXX,Mary,8949,Thompson,XXXXXXXXX,Consumer,PR,8427 Broad Robin End,725.0,6,Outdoors,18.22931671,-66.37057495,Europe,Dresden,Alemania,8949,12/16/2018 15:59,66360,666,13.19999981,0.119999997,165887,109.9899979,0.449999988,1,109.9899979,96.79000092,43.56000137,Western Europe,Sajonia,COMPLETE,,666,30,,http://images.acmesports.sports/Merrell+Men%27s+All+Out+Flash+Trail+Running+Shoe,Merrell Men's All Out Flash Trail Running Sho,109.9899979,0,12/16/2018 15:59,Standard Class
TRANSFER,3,4,32.04000092,110.4899979,Advance shipping,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,4412,Ellison,XXXXXXXXX,Corporate,PR,432 Rocky Link,725.0,4,Apparel,18.23457146,-66.3706131,Europe,Kingswood,Reino Unido,4412,12/2/2018 18:00,64722,403,19.5,0.150000006,161784,129.9900055,0.289999992,1,129.9900055,110.4899979,32.04000092,Northern Europe,Inglaterra,PENDING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/2/2018 18:00,Standard Class
TRANSFER,2,4,104.9899979,299.9899902,Advance shipping,1,45,Fishing,Ontario,EE. UU.,XXXXXXXXX,Mary,12255,Davis,XXXXXXXXX,Consumer,CA,4502 Hazy Run,91764.0,7,Fan Shop,34.07656479,-117.61409,Europe,Oslo,Noruega,12255,12/28/2018 20:14,65901,1004,100.0,0.25,164690,399.980011,0.349999994,1,399.980011,299.9899902,104.9899979,Northern Europe,Oslo,PENDING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,12/28/2018 20:14,Standard Class
TRANSFER,6,4,-11.0,70.05000305,Shipping canceled,0,72,Pet Supplies,Florissant,EE. UU.,XXXXXXXXX,Gloria,16453,Christensen,XXXXXXXXX,Consumer,MO,6692 Clear Edge,63031.0,11,Pet Shop,38.79660034,-90.34640503,Pacific Asia,Melbourne,Australia,16453,12/12/2018 16:20,72900,1359,14.35000038,0.170000002,176215,84.40000153,-0.159999996,1,84.40000153,70.05000305,-11.0,Oceania,Victoria,CANCELED,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,12/12/2018 16:20,Standard Class
TRANSFER,6,4,23.76000023,48.47999954,Shipping canceled,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Christine,767,Horne,XXXXXXXXX,Consumer,PR,2543 Foggy Pond Crescent,725.0,7,Fan Shop,18.2275734,-66.04399109,Europe,Birmingham,Reino Unido,767,12/29/2018 16:36,64855,1014,1.5,0.029999999,162118,49.97999954,0.49000001,1,49.97999954,48.47999954,23.76000023,Northern Europe,Inglaterra,SUSPECTED_FRAUD,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,12/29/2018 16:36,Standard Class
TRANSFER,1,0,54.88000107,195.9900055,Shipping canceled,1,48,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,Mary,1459,Smith,XXXXXXXXX,Consumer,PR,4485 Noble Fawn Highway,725.0,7,Fan Shop,18.28969574,-66.37051392,Europe,Rome,Italia,1459,12/30/2018 16:10,67608,1073,4.0,0.02,169035,199.9900055,0.280000001,1,199.9900055,195.9900055,54.88000107,Southern Europe,Lacio,CANCELED,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,12/30/2018 16:10,Same Day
TRANSFER,2,4,73.5,149.9900055,Advance shipping,1,48,Water Sports,San Jose,EE. UU.,XXXXXXXXX,Robert,6786,Smith,XXXXXXXXX,Corporate,CA,6734 Velvet Bluff Avenue,95112.0,7,Fan Shop,37.22893143,-121.7870865,Europe,Champigny-sur-Marne,Francia,6786,12/21/2018 11:45,65126,1073,50.0,0.25,162760,199.9900055,0.49000001,1,199.9900055,149.9900055,73.5,Western Europe,Isla de Francia,PROCESSING,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,12/21/2018 11:45,Standard Class
PAYMENT,3,2,31.84000015,69.20999908,Late delivery,1,72,Pet Supplies,Amarillo,EE. UU.,XXXXXXXXX,Halee,19200,Grimes,XXXXXXXXX,Corporate,TX,3499 Blue Subdivision,79109.0,11,Pet Shop,35.22186661,-101.8756027,Pacific Asia,Manila,Filipinas,19200,12/5/2018 05:08,75647,1359,15.18999958,0.180000007,178962,84.40000153,0.460000008,1,84.40000153,69.20999908,31.84000015,Southeast Asia,Capital Nacional,PENDING_PAYMENT,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,12/5/2018 05:08,Second Class
DEBIT,2,4,74.27999878,285.6799927,Advance shipping,0,63,Children's Clothing,Cicero,EE. UU.,XXXXXXXXX,Blair,17999,Bryan,XXXXXXXXX,Consumer,IL,8641 Sleepy Mews,60804.0,4,Apparel,41.86019898,-87.76747131,Pacific Asia,Ho Chi Minh City,Vietnam,17999,12/18/2018 21:18,74446,1350,71.41999817,0.200000003,177761,357.1000061,0.25999999,1,357.1000061,285.6799927,74.27999878,Southeast Asia,Ciudad Ho Chi Minh,ON_HOLD,,1350,63,,http://images.acmesports.sports/Children+heaters,Children's heaters,357.1000061,0,12/18/2018 21:18,Standard Class
DEBIT,3,4,8.800000191,220.0,Advance shipping,1,24,Women's Apparel,Catonsville,EE. UU.,XXXXXXXXX,Kenneth,3420,Price,XXXXXXXXX,Consumer,MD,7740 Emerald Shadow Swale,21228.0,5,Golf,39.27961731,-76.71038055,Europe,Tamworth,Reino Unido,3420,12/30/2018 03:50,65022,502,30.0,0.119999997,162533,50.0,0.039999999,5,250.0,220.0,8.800000191,Northern Europe,Inglaterra,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,12/30/2018 03:50,Standard Class
TRANSFER,4,4,2.5,9.600000381,Shipping on time,0,61,CDs ,Round Rock,EE. UU.,XXXXXXXXX,Tara,12856,David,XXXXXXXXX,Consumer,TX,5674 Merry Nectar Pines,78664.0,9,Discs Shop,30.47071457,-97.64977264,Europe,Karlstad,Suecia,12856,12/12/2018 00:30,69303,1348,1.690000057,0.150000006,172618,11.28999996,0.25999999,1,11.28999996,9.600000381,2.5,Northern Europe,Värmland,PENDING,,1348,61,,http://images.acmesports.sports/CDs+of+rock,CDs of rock,11.28999996,0,12/12/2018 00:30,Standard Class
TRANSFER,3,2,42.0,149.9900055,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,James,10642,Smith,XXXXXXXXX,Consumer,PR,6613 Emerald Goose Nook,725.0,7,Fan Shop,18.26011467,-66.37060547,Europe,Cologne,Alemania,10642,12/7/2018 07:23,64682,1073,50.0,0.25,161678,199.9900055,0.280000001,1,199.9900055,149.9900055,42.0,Western Europe,Renania del Norte-Westfalia,PENDING,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,12/7/2018 07:23,Second Class
DEBIT,2,1,33.75999832,93.0,Late delivery,1,24,Women's Apparel,Brownsville,EE. UU.,XXXXXXXXX,Donald,10942,Smith,XXXXXXXXX,Consumer,TX,1674 Lost Diversion,78521.0,5,Golf,25.89924431,-97.40746307,Europe,Carrara,Italia,10942,12/19/2018 12:47,66903,502,7.0,0.07,167253,50.0,0.360000014,2,100.0,93.0,33.75999832,Southern Europe,Toscana,ON_HOLD,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,12/19/2018 12:47,First Class
TRANSFER,3,4,57.40000153,124.7900009,Shipping canceled,1,18,Men's Footwear,Chicago,EE. UU.,XXXXXXXXX,David,2733,Smith,XXXXXXXXX,Consumer,IL,4929 Thunder Estates,60647.0,4,Apparel,41.89492035,-87.74943543,Europe,London,Reino Unido,2733,12/22/2018 00:27,65182,403,5.199999809,0.039999999,162897,129.9900055,0.460000008,1,129.9900055,124.7900009,57.40000153,Northern Europe,Inglaterra,SUSPECTED_FRAUD,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/22/2018 00:27,Standard Class
PAYMENT,2,1,3.549999952,10.15999985,Late delivery,1,74,Toys,Caguas,Puerto Rico,XXXXXXXXX,Tatiana,17011,Cotton,XXXXXXXXX,Corporate,PR,7694 Burning Towers,725.0,7,Fan Shop,18.22024536,-66.0370636,Pacific Asia,Qingdao,China,17011,12/8/2018 00:40,73458,1361,1.379999995,0.119999997,176773,11.53999996,0.349999994,1,11.53999996,10.15999985,3.549999952,Eastern Asia,Shandong,PENDING_PAYMENT,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,12/8/2018 00:40,First Class
PAYMENT,6,4,63.88000107,188.9900055,Late delivery,1,48,Water Sports,Victorville,EE. UU.,XXXXXXXXX,Emily,6005,Alexander,XXXXXXXXX,Consumer,CA,5995 Dusty Highway,92392.0,7,Fan Shop,34.50935745,-117.3302917,Europe,Zurich,Suiza,6005,12/25/2018 17:59,67420,1073,11.0,0.059999999,168525,199.9900055,0.340000004,1,199.9900055,188.9900055,63.88000107,Western Europe,Zúrich,PAYMENT_REVIEW,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,12/25/2018 17:59,Standard Class
TRANSFER,2,2,37.38999939,98.37999725,Shipping on time,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,5021,Smith,XXXXXXXXX,Consumer,PR,1453 Amber Deer Farm,725.0,4,Apparel,18.25368691,-66.37059784,Europe,Dijon,Francia,5021,12/6/2018 12:35,68256,365,21.60000038,0.180000007,170643,59.99000168,0.379999995,2,119.9800034,98.37999725,37.38999939,Western Europe,Borgoña-Franco Condado,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,12/6/2018 12:35,Second Class
DEBIT,4,4,17.0699997,227.5899963,Shipping on time,1,65,Consumer Electronics,Caguas,Puerto Rico,XXXXXXXXX,Lucy,14441,Acevedo,XXXXXXXXX,Corporate,PR,4839 Lazy View,725.0,10,Technology,18.21499062,-66.03705597,Europe,Copenhagen,Dinamarca,14441,12/13/2018 14:14,70888,1352,25.29000092,0.100000001,174203,252.8800049,0.079999998,1,252.8800049,227.5899963,17.0699997,Northern Europe,Región Capital,COMPLETE,,1352,65,,http://images.acmesports.sports/Industrial+consumer+electronics,Industrial consumer electronics,252.8800049,0,12/13/2018 14:14,Standard Class
DEBIT,2,1,0.529999971,10.5,Late delivery,1,74,Toys,Caguas,Puerto Rico,XXXXXXXXX,Stella,17013,Jensen,XXXXXXXXX,Corporate,PR,1966 Easy Trace,725.0,7,Fan Shop,18.2062397,-66.03704834,Pacific Asia,Hangzhou,China,17013,12/17/2018 08:10,73460,1361,1.039999962,0.090000004,176775,11.53999996,0.050000001,1,11.53999996,10.5,0.529999971,Eastern Asia,Zhejiang,COMPLETE,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,12/17/2018 08:10,First Class
DEBIT,5,4,24.8199997,107.8899994,Late delivery,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,12138,Smith,XXXXXXXXX,Corporate,PR,5149 Dusty Pony Common,725.0,4,Apparel,18.20847511,-66.3705368,Europe,Trento,Italia,12138,12/3/2018 16:38,67504,403,22.10000038,0.170000002,168757,129.9900055,0.230000004,1,129.9900055,107.8899994,24.8199997,Southern Europe,Trentino-Alto Adigio,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/3/2018 16:38,Standard Class
TRANSFER,3,2,6.599999905,109.9499969,Shipping canceled,0,38,Kids' Golf Clubs,Columbus,EE. UU.,XXXXXXXXX,Amber,4966,Bradley,XXXXXXXXX,Consumer,OH,2 Fallen Arbor,43230.0,6,Outdoors,40.0230751,-82.8732605,Europe,Dorsten,Alemania,4966,12/14/2018 09:31,65552,311,0.0,0.0,163836,109.9499969,0.059999999,1,109.9499969,109.9499969,6.599999905,Western Europe,Renania del Norte-Westfalia,CANCELED,,311,38,,http://images.acmesports.sports/Polar+Loop+Activity+Tracker,Polar Loop Activity Tracker,109.9499969,0,12/14/2018 09:31,Second Class
DEBIT,2,1,34.84999847,395.980011,Late delivery,0,45,Fishing,Milwaukee,EE. UU.,XXXXXXXXX,Ashley,4839,Smith,XXXXXXXXX,Consumer,WI,2027 Thunder Creek Thicket,53215.0,7,Fan Shop,43.01760483,-87.9546051,Europe,Pertuis,Francia,4839,12/23/2018 22:26,68177,1004,4.0,0.01,170456,399.980011,0.090000004,1,399.980011,395.980011,34.84999847,Western Europe,Provenza-Alpes-Costa Azul,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,12/23/2018 22:26,First Class
TRANSFER,2,1,-24.86000061,220.0099945,Late delivery,0,65,Consumer Electronics,Caguas,Puerto Rico,XXXXXXXXX,Sacha,18216,Jensen,XXXXXXXXX,Home Office,PR,2576 Misty By-pass,725.0,10,Technology,18.21484184,-66.0370636,Pacific Asia,Bangkok,Tailandia,18216,12/19/2018 21:07,74663,1352,32.86999893,0.129999995,177978,252.8800049,-0.109999999,1,252.8800049,220.0099945,-24.86000061,Southeast Asia,Bangkok,PROCESSING,,1352,65,,http://images.acmesports.sports/Industrial+consumer+electronics,Industrial consumer electronics,252.8800049,0,12/19/2018 21:07,First Class
